Latitude,Longitude
22.7215,75.8011
22.720951825182517,75.80136285628564
22.720403650365036,75.80162571257127
22.719855475547554,75.8018885688569
22.719307300730073,75.80215142514253
22.71875912591259,75.80241428142814
22.71821095109511,75.80267713771377
22.717662776277628,75.8029399939994
22.717114601460146,75.80320285028503
22.716566426642665,75.80346570657066
22.716018251825183,75.80372856285629
22.7154700770077,75.80399141914192
22.714921902190216,75.80425427542755
22.714373727372735,75.80451713171318
22.713825552555253,75.8047799879988
22.71327737773777,75.80504284428443
22.71272920292029,75.80530570057006
22.71218102810281,75.80556855685569
22.711632853285327,75.80583141314132
22.711084678467845,75.80609426942695
22.710536503650363,75.80635712571258
22.709988328832882,75.80661998199821
22.7094401540154,75.80688283828384
22.70889197919792,75.80714569456946
22.708343804380437,75.80740855085509
22.707795629562955,75.80767140714072
22.707247454745474,75.80793426342635
22.706699279927992,75.80819711971198
22.70615110511051,75.80845997599761
22.70560293029303,75.80872283228324
22.705054755475548,75.80898568856887
22.704506580658066,75.8092485448545
22.703958405840584,75.80951140114011
22.703410231023103,75.80977425742574
22.70286205620562,75.81003711371137
22.702313881388136,75.810299969997
22.701765706570654,75.81056282628263
22.701217531753173,75.81082568256826
22.70066935693569,75.8110885388539
22.70012118211821,75.81135139513952
22.699573007300728,75.81161425142514
22.699024832483246,75.81187710771077
22.698476657665765,75.8121399639964
22.697928482848283,75.81240282028203
22.6973803080308,75.81266567656766
22.69683213321332,75.81292853285329
22.69628395839584,75.81319138913892
22.695735783578357,75.81345424542455
22.695187608760875,75.81371710171018
22.694639433943394,75.8139799579958
22.694091259125912,75.81424281428143
22.69354308430843,75.81450567056706
22.69299490949095,75.81476852685269
22.692446734673467,75.81503138313832
22.691898559855986,75.81529423942395
22.691350385038504,75.81555709570958
22.690802210221023,75.81581995199521
22.69025403540354,75.81608280828084
22.68970586058606,75.81634566456646
22.689157685768574,75.81660852085209
22.688609510951093,75.81687137713772
22.68806133613361,75.81713423342335
22.68751316131613,75.81739708970898
22.686964986498648,75.8176599459946
22.686416811681166,75.81792280228024
22.685868636863685,75.81818565856587
22.685320462046203,75.8184485148515
22.68477228722872,75.81871137113711
22.68422411241124,75.81897422742274
22.683675937593758,75.81923708370837
22.683127762776277,75.819499939994
22.682579587958795,75.81976279627963
22.682031413141313,75.82002565256526
22.681483238323832,75.8202885088509
22.68093506350635,75.82055136513652
22.68038688868887,75.82081422142215
22.679838713871387,75.82107707770777
22.679290539053905,75.8213399339934
22.678742364236424,75.82160279027903
22.678194189418942,75.82186564656466
22.67764601460146,75.82212850285029
22.67709783978398,75.82239135913592
22.676549664966494,75.82265421542155
22.676001490149012,75.82291707170718
22.67545331533153,75.82317992799281
22.67490514051405,75.82344278427843
22.674356965696568,75.82370564056406
22.673808790879086,75.82396849684969
22.673260616061604,75.82423135313532
22.672712441244123,75.82449420942095
22.67216426642664,75.82475706570658
22.67161609160916,75.82501992199221
22.671067916791678,75.82528277827784
22.670519741974196,75.82554563456347
22.669971567156715,75.82580849084908
22.669423392339233,75.82607134713471
22.66887521752175,75.82633420342034
22.66832704270427,75.82659705970597
22.66777886788679,75.8268599159916
22.667230693069307,75.82712277227724
22.666682518251825,75.82738562856287
22.666134343434344,75.8276484848485
22.665586168616862,75.82791134113413
22.66503799379938,75.82817419741974
22.6644898189819,75.82843705370537
22.663941644164414,75.828699909991
22.663393469346932,75.82896276627663
22.66284529452945,75.82922562256226
22.66229711971197,75.82948847884789
22.661748944894487,75.82975133513352
22.661200770077006,75.83001419141915
22.660652595259524,75.83027704770477
22.660104420442043,75.8305399039904
22.65955624562456,75.83080276027603
22.65900807080708,75.83106561656166
22.658459895989598,75.83132847284729
22.657911721172116,75.83159132913292
22.657363546354635,75.83185418541855
22.656815371537153,75.83211704170418
22.65626719671967,75.83237989798981
22.65571902190219,75.83264275427543
22.655170847084708,75.83290561056106
22.654622672267227,75.83316846684669
22.654074497449745,75.83343132313232
22.653526322632263,75.83369417941795
22.652978147814782,75.83395703570358
22.6524299729973,75.8342198919892
22.65188179817982,75.83448274827484
22.651333623362333,75.83474560456047
22.650785448544852,75.83500846084608
22.65023727372737,75.83527131713171
22.64968909890989,75.83553417341734
22.649140924092407,75.83579702970297
22.648592749274925,75.8360598859886
22.648044574457444,75.83632274227423
22.647496399639962,75.83658559855986
22.64694822482248,75.8368484548455
22.646400050005,75.83711131113112
22.645851875187518,75.83737416741674
22.645303700370036,75.83763702370237
22.644755525552554,75.837899879988
22.644207350735073,75.83816273627363
22.64365917591759,75.83842559255926
22.64311100110011,75.83868844884489
22.642562826282628,75.83895130513052
22.642014651465146,75.83921416141615
22.641466476647665,75.83947701770178
22.640918301830183,75.8397398739874
22.6403701270127,75.84000273027303
22.63982195219522,75.84026558655866
22.63927377737774,75.84052844284429
22.638725602560253,75.84079129912992
22.63817742774277,75.84105415541555
22.63762925292529,75.84131701170118
22.63708107810781,75.84157986798681
22.636532903290327,75.84184272427244
22.635984728472845,75.84210558055806
22.635436553655364,75.84236843684369
22.634888378837882,75.84263129312932
22.6343402040204,75.84289414941495
22.63379202920292,75.84315700570058
22.633243854385437,75.8434198619862
22.632695679567956,75.84368271827184
22.632147504750474,75.84394557455747
22.631599329932993,75.8442084308431
22.63105115511551,75.84447128712871
22.63050298029803,75.84473414341434
22.629954805480548,75.84499699969997
22.629406630663066,75.8452598559856
22.628858455845585,75.84552271227123
22.628310281028103,75.84578556855686
22.62776210621062,75.8460484248425
22.62721393139314,75.84631128112812
22.626665756575658,75.84657413741375
22.626117581758177,75.84683699369937
22.62556940694069,75.847099849985
22.62502123212321,75.84736270627063
22.624473057305728,75.84762556255626
22.623924882488247,75.84788841884189
22.623376707670765,75.84815127512752
22.622828532853283,75.84841413141315
22.622280358035802,75.84867698769878
22.62173218321832,75.8489398439844
22.62118400840084,75.84920270027003
22.620635833583357,75.84946555655566
22.620087658765875,75.84972841284129
22.619539483948394,75.84999126912692
22.618991309130912,75.85025412541255
22.61844313431343,75.85051698169818
22.61789495949595,75.85077983798381
22.617346784678467,75.85104269426944
22.616798609860986,75.85130555055505
22.616250435043504,75.85156840684068
22.615702260226023,75.85183126312631
22.61515408540854,75.85209411941194
22.61460591059106,75.85235697569757
22.614057735773578,75.8526198319832
22.613509560956096,75.85288268826883
22.61296138613861,75.85314554455447
22.61241321132113,75.8534084008401
22.611865036503648,75.85367125712571
22.611316861686166,75.85393411341134
22.610768686868685,75.85419696969697
22.610220512051203,75.8544598259826
22.60967233723372,75.85472268226823
22.60912416241624,75.85498553855386
22.60857598759876,75.85524839483949
22.608027812781277,75.85551125112512
22.607479637963795,75.85577410741075
22.606931463146314,75.85603696369637
22.606383288328832,75.856299819982
22.60583511351135,75.85656267626763
22.60528693869387,75.85682553255326
22.604738763876387,75.85708838883889
22.604190589058906,75.85735124512452
22.603642414241424,75.85761410141015
22.603094239423942,75.85787695769578
22.60254606460646,75.85813981398141
22.60199788978898,75.85840267026703
22.601449714971498,75.85866552655266
22.600901540154016,75.85892838283829
22.60035336533653,75.85919123912392
22.59980519051905,75.85945409540955
22.599257015701568,75.85971695169518
22.598708840884086,75.8599798079808
22.598160666066605,75.86024266426644
22.597612491249123,75.86050552055207
22.59706431643164,75.86076837683768
22.59651614161416,75.86103123312331
22.595967966796678,75.86129408940894
22.595419791979197,75.86155694569457
22.594871617161715,75.8618198019802
22.594323442344233,75.86208265826583
22.593775267526752,75.86234551455146
22.59322709270927,75.8626083708371
22.59267891789179,75.86287122712272
22.592130743074307,75.86313408340834
22.591582568256825,75.86339693969397
22.591034393439344,75.8636597959796
22.590486218621862,75.86392265226523
22.58993804380438,75.86418550855086
22.5893898689869,75.86444836483649
22.588841694169417,75.86471122112212
22.588293519351936,75.86497407740775
22.58774534453445,75.86523693369337
22.58719716971697,75.865499789979
22.586648994899488,75.86576264626463
22.586100820082006,75.86602550255026
22.585552645264524,75.86628835883589
22.585004470447043,75.86655121512152
22.58445629562956,75.86681407140715
22.58390812081208,75.86707692769278
22.583359945994598,75.86733978397841
22.582811771177116,75.86760264026402
22.582263596359635,75.86786549654965
22.581715421542153,75.86812835283528
22.58116724672467,75.86839120912092
22.58061907190719,75.86865406540655
22.58007089708971,75.86891692169218
22.579522722272227,75.8691797779778
22.578974547454745,75.86944263426344
22.578426372637264,75.86970549054907
22.577878197819782,75.86996834683468
22.5773300230023,75.87023120312031
22.57678184818482,75.87049405940594
22.576233673367337,75.87075691569157
22.575685498549856,75.8710197719772
22.57513732373237,75.87128262826283
22.57458914891489,75.87154548454846
22.574040974097407,75.8718083408341
22.573492799279926,75.87207119711972
22.572944624462444,75.87233405340534
22.572396449644963,75.87259690969097
22.57184827482748,75.8728597659766
22.57130010001,75.87312262226223
22.570751925192518,75.87338547854786
22.570203750375036,75.87364833483349
22.569655575557555,75.87391119111912
22.569107400740073,75.87417404740475
22.56855922592259,75.87443690369038
22.56801105110511,75.874699759976
22.567462876287628,75.87496261626163
22.566914701470147,75.87522547254726
22.566366526652665,75.87548832883289
22.565818351835183,75.87575118511852
22.5652701770177,75.87601404140415
22.56472200220022,75.87627689768978
22.56417382738274,75.87653975397541
22.563625652565257,75.87680261026104
22.563077477747775,75.87706546654665
22.562529302930294,75.87732832283228
22.56198112811281,75.87759117911791
22.561432953295327,75.87785403540354
22.560884778477845,75.87811689168917
22.560336603660364,75.8783797479748
22.559788428842882,75.87864260426043
22.5592402540254,75.87890546054606
22.55869207920792,75.8791683168317
22.558143904390437,75.87943117311731
22.557595729572956,75.87969402940294
22.557047554755474,75.87995688568857
22.556499379937993,75.8802197419742
22.55595120512051,75.88048259825983
22.55540303030303,75.88074545454546
22.554854855485548,75.88100831083109
22.554306680668066,75.88127116711672
22.553758505850585,75.88153402340235
22.553210331033103,75.88179687968797
22.55266215621562,75.8820597359736
22.55211398139814,75.88232259225923
22.55156580658066,75.88258544854486
22.551017631763177,75.88284830483049
22.550469456945695,75.88311116111612
22.549921282128214,75.88337401740175
22.54937310731073,75.88363687368738
22.548824932493247,75.883899729973
22.548276757675765,75.88416258625863
22.547728582858284,75.88442544254426
22.547180408040802,75.88468829882989
22.54663223322332,75.88495115511552
22.54608405840584,75.88521401140115
22.545535883588357,75.88547686768678
22.544987708770876,75.8857397239724
22.544439533953394,75.88600258025804
22.543891359135912,75.88626543654365
22.54334318431843,75.88652829282928
22.54279500950095,75.88679114911491
22.542246834683468,75.88705400540054
22.541698659865986,75.88731686168617
22.541150485048504,75.8875797179718
22.540602310231023,75.88784257425743
22.54005413541354,75.88810543054306
22.53950596059606,75.8883682868287
22.538957785778578,75.88863114311431
22.538409610961097,75.88889399939994
22.537861436143615,75.88915685568557
22.537313261326133,75.8894197119712
22.536765086508648,75.88968256825683
22.536216911691167,75.88994542454246
22.535668736873685,75.89020828082809
22.535120562056203,75.89047113711372
22.534572387238722,75.89073399339935
22.53402421242124,75.89099684968497
22.53347603760376,75.8912597059706
22.532927862786277,75.89152256225623
22.532379687968795,75.89178541854186
22.531831513151314,75.89204827482749
22.531283338333832,75.89231113111312
22.53073516351635,75.89257398739875
22.53018698869887,75.89283684368438
22.529638813881387,75.89309969997001
22.529090639063906,75.89336255625562
22.528542464246424,75.89362541254125
22.527994289428943,75.89388826882688
22.52744611461146,75.89415112511251
22.52689793979398,75.89441398139815
22.526349764976498,75.89467683768378
22.525801590159016,75.8949396939694
22.525253415341535,75.89520255025504
22.524705240524053,75.89546540654067
22.524157065706568,75.89572826282628
22.523608890889086,75.89599111911191
22.523060716071605,75.89625397539754
22.522512541254123,75.89651683168317
22.52196436643664,75.8967796879688
22.52141619161916,75.89704254425443
22.52086801680168,75.89730540054006
22.520319841984197,75.89756825682569
22.519771667166715,75.89783111311132
22.519223492349234,75.89809396939694
22.518675317531752,75.89835682568257
22.51812714271427,75.8986196819682
22.51757896789679,75.89888253825383
22.517030793079307,75.89914539453946
22.516482618261826,75.89940825082509
22.515934443444344,75.89967110711072
22.515386268626862,75.89993396339635
22.51483809380938,75.90019681968198
22.5142899189919,75.9004596759676
22.513741744174418,75.90072253225323
22.513193569356936,75.90098538853886
22.512645394539454,75.90124824482449
22.512097219721973,75.90151110111012
22.51154904490449,75.90177395739575
22.511000870087006,75.90203681368138
22.510452695269525,75.90229966996701
22.509904520452043,75.90256252625262
22.50935634563456,75.90282538253825
22.50880817081708,75.90308823882388
22.508259995999598,75.90335109510951
22.507711821182117,75.90361395139514
22.507163646364635,75.90387680768077
22.506615471547153,75.9041396639664
22.50606729672967,75.90440252025203
22.50551912191219,75.90466537653766
22.50497094709471,75.90492823282328
22.504422772277227,75.90519108910891
22.503874597459745,75.90545394539454
22.503326422642264,75.90571680168017
22.502778247824782,75.9059796579658
22.5022300730073,75.90624251425143
22.50168189818982,75.90650537053706
22.501133723372337,75.90676822682269
22.500585548554856,75.90703108310832
22.500037373737374,75.90729393939394
22.499489198919893,75.90755679567957
22.49894102410241,75.9078196519652
22.498392849284926,75.90808250825083
22.497844674467444,75.90834536453646
22.497296499649963,75.90860822082209
22.49674832483248,75.90887107710772
22.496200150015,75.90913393339335
22.495651975197518,75.90939678967898
22.495103800380036,75.9096596459646
22.494555625562555,75.90992250225023
22.494007450745073,75.91018535853586
22.49345927592759,75.91044821482149
22.49291110111011,75.91071107110712
22.49236292629263,75.91097392739275
22.491814751475147,75.91123678367838
22.491266576657665,75.911499639964
22.490718401840184,75.91176249624964
22.490170227022702,75.91202535253525
22.48962205220522,75.91228820882088
22.48907387738774,75.91255106510651
22.488525702570257,75.91281392139214
22.487977527752776,75.91307677767777
22.487429352935294,75.9133396339634
22.486881178117812,75.91360249024903
22.48633300330033,75.91386534653466
22.485784828482846,75.9141282028203
22.485236653665364,75.91439105910591
22.484688478847882,75.91465391539154
22.4841403040304,75.91491677167717
22.48359212921292,75.9151796279628
22.483043954395438,75.91544248424843
22.482495779577956,75.91570534053406
22.481947604760474,75.91596819681969
22.481399429942993,75.91623105310532
22.48085125512551,75.91649390939095
22.48030308030803,75.91675676567657
22.479754905490548,75.9170196219622
22.479206730673067,75.91728247824783
22.478658555855585,75.91754533453346
22.478110381038103,75.91780819081909
22.47756220622062,75.91807104710472
22.47701403140314,75.91833390339035
22.47646585658566,75.91859675967598
22.475917681768177,75.91885961596161
22.475369506950695,75.91912247224722
22.474821332133214,75.91938532853285
22.474273157315732,75.91964818481848
22.47372498249825,75.91991104110411
22.473176807680765,75.92017389738974
22.472628632863284,75.92043675367538
22.472080458045802,75.920699609961
22.47153228322832,75.92096246624664
22.47098410841084,75.92122532253225
22.470435933593357,75.92148817881788
22.469887758775876,75.92175103510351
22.469339583958394,75.92201389138914
22.468791409140913,75.92227674767477
22.46824323432343,75.9225396039604
22.46769505950595,75.92280246024603
22.467146884688468,75.92306531653166
22.466598709870986,75.92332817281729
22.466050535053505,75.92359102910291
22.465502360236023,75.92385388538854
22.46495418541854,75.92411674167417
22.46440601060106,75.9243795979598
22.46385783578358,75.92464245424543
22.463309660966097,75.92490531053106
22.462761486148615,75.92516816681669
22.462213311331134,75.92543102310232
22.461665136513652,75.92569387938795
22.46111696169617,75.92595673567357
22.460568786878685,75.9262195919592
22.460020612061204,75.92648244824483
22.459472437243722,75.92674530453046
22.45892426242624,75.92700816081609
22.45837608760876,75.92727101710172
22.457827912791277,75.92753387338735
22.457279737973796,75.92779672967298
22.456731563156314,75.92805958595861
22.456183388338832,75.92832244224422
22.45563521352135,75.92858529852985
22.45508703870387,75.92884815481548
22.454538863886388,75.92911101110111
22.453990689068906,75.92937386738674
22.453442514251424,75.92963672367237
22.452894339433943,75.929899579958
22.45234616461646,75.93016243624363
22.45179798979898,75.93042529252926
22.451249814981498,75.93068814881488
22.450701640164016,75.93095100510051
22.450153465346535,75.93121386138614
22.449605290529053,75.93147671767177
22.44905711571157,75.9317395739574
22.44850894089409,75.93200243024303
22.447960766076605,75.93226528652866
22.447412591259123,75.93252814281429
22.44686441644164,75.93279099909992
22.44631624162416,75.93305385538554
22.44576806680668,75.93331671167117
22.445219891989197,75.9335795679568
22.444671717171715,75.93384242424243
22.444123542354234,75.93410528052806
22.443575367536752,75.93436813681369
22.44302719271927,75.93463099309932
22.44247901790179,75.93489384938495
22.441930843084307,75.93515670567058
22.441382668266826,75.9354195619562
22.440834493449344,75.93568241824183
22.440286318631863,75.93594527452746
22.43973814381438,75.93620813081309
22.4391899689969,75.93647098709872
22.438641794179418,75.93673384338435
22.438093619361936,75.93699669966998
22.437545444544455,75.9372595559556
22.436997269726973,75.93752241224124
22.43644909490949,75.93778526852685
22.43590092009201,75.93804812481248
22.43535274527453,75.93831098109811
22.434804570457043,75.93857383738374
22.43425639563956,75.93883669366937
22.43370822082208,75.939099549955
22.4331600460046,75.93936240624063
22.432611871187117,75.93962526252626
22.432063696369635,75.93988811881188
22.431515521552154,75.94015097509751
22.430967346734672,75.94041383138314
22.43041917191719,75.94067668766877
22.42987099709971,75.9409395439544
22.429322822282227,75.94120240024003
22.428774647464746,75.94146525652566
22.428226472647264,75.94172811281129
22.427678297829782,75.94199096909692
22.4271301230123,75.94225382538254
22.42658194819482,75.94251668166817
22.426033773377338,75.9427795379538
22.425485598559856,75.94304239423943
22.424937423742374,75.94330525052506
22.424389248924893,75.94356810681069
22.42384107410741,75.94383096309632
22.42329289928993,75.94409381938195
22.422744724472448,75.94435667566758
22.422196549654963,75.9446195319532
22.42164837483748,75.94488238823882
22.42110020002,75.94514524452445
22.420552025202518,75.94540810081008
22.420003850385037,75.94567095709571
22.419455675567555,75.94593381338134
22.418907500750073,75.94619666966697
22.41835932593259,75.9464595259526
22.41781115111511,75.94672238223824
22.41726297629763,75.94698523852385
22.416714801480147,75.94724809480948
22.416166626662665,75.94751095109511
22.415618451845184,75.94777380738074
22.415070277027702,75.94803666366637
22.41452210221022,75.948299519952
22.41397392739274,75.94856237623763
22.413425752575257,75.94882523252326
22.412877577757776,75.94908808880889
22.412329402940294,75.94935094509451
22.411781228122813,75.94961380138014
22.41123305330533,75.94987665766577
22.41068487848785,75.9501395139514
22.410136703670368,75.95040237023703
22.409588528852883,75.95066522652266
22.4090403540354,75.95092808280829
22.40849217921792,75.95119093909392
22.407944004400438,75.95145379537955
22.407395829582956,75.95171665166517
22.406847654765475,75.9519795079508
22.406299479947993,75.95224236423643
22.40575130513051,75.95250522052206
22.40520313031303,75.95276807680769
22.40465495549555,75.95303093309332
22.404106780678067,75.95329378937895
22.403558605860585,75.95355664566458
22.403010431043104,75.9538195019502
22.402462256225622,75.95408235823582
22.40191408140814,75.95434521452145
22.40136590659066,75.95460807080708
22.400817731773177,75.95487092709271
22.400269556955696,75.95513378337834
22.399721382138214,75.95539663966397
22.399173207320732,75.9556594959496
22.39862503250325,75.95592235223523
22.39807685768577,75.95618520852085
22.397528682868288,75.95644806480648
22.396980508050802,75.95671092109211
22.39643233323332,75.95697377737774
22.39588415841584,75.95723663366337
22.395335983598358,75.957499489949
22.394787808780876,75.95776234623463
22.394239633963394,75.95802520252026
22.393691459145913,75.95828805880589
22.39314328432843,75.95855091509151
22.39259510951095,75.95881377137714
22.392046934693468,75.95907662766277
22.391498759875986,75.9593394839484
22.390950585058505,75.95960234023403
22.390402410241023,75.95986519651966
22.38985423542354,75.96012805280529
22.38930606060606,75.96039090909092
22.38875788578858,75.96065376537655
22.388209710971097,75.96091662166216
22.387661536153615,75.9611794779478
22.387113361336134,75.96144233423342
22.386565186518652,75.96170519051906
22.38601701170117,75.96196804680469
22.38546883688369,75.96223090309032
22.384920662066207,75.96249375937595
22.384372487248726,75.96275661566158
22.38382431243124,75.9630194719472
22.38327613761376,75.96328232823282
22.382727962796277,75.96354518451845
22.382179787978796,75.96380804080408
22.381631613161314,75.96407089708971
22.381083438343833,75.96433375337534
22.38053526352635,75.96459660966097
22.37998708870887,75.9648594659466
22.379438913891388,75.96512232223223
22.378890739073906,75.96538517851786
22.378342564256425,75.96564803480348
22.377794389438943,75.96591089108911
